theta,N,mean_abs_S,rms_abs_S,mean_abs_S_over_sqrtN,run_id,seed,Ns,max_charge,noise_sigma,n_samples,enforce_zero_sum
2.74,512,22.262,24.777,0.984,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.74,1024,36.0,40.115,1.125,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7425,16,3.596,4.088,0.899,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7425,32,5.45,6.069,0.963,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7425,64,7.324,8.225,0.916,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7425,128,10.111,11.551,0.894,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7425,256,15.236,16.972,0.952,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7425,512,22.557,25.091,0.997,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7425,1024,36.78,40.921,1.149,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.745,16,3.596,4.089,0.899,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.745,32,5.454,6.075,0.964,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.745,64,7.338,8.241,0.917,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.745,128,10.148,11.594,0.897,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.745,256,15.339,17.089,0.959,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.745,512,22.864,25.416,1.01,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.745,1024,37.583,41.75,1.174,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7475,16,3.597,4.091,0.899,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7475,32,5.459,6.081,0.965,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7475,64,7.353,8.258,0.919,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7475,128,10.187,11.638,0.9,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7475,256,15.446,17.21,0.965,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7475,512,23.184,25.752,1.025,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.7475,1024,38.411,42.598,1.2,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.75,16,3.598,4.093,0.899,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.75,32,5.463,6.087,0.966,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.75,64,7.368,8.275,0.921,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.75,128,10.228,11.684,0.904,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.75,256,15.557,17.336,0.972,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.75,512,23.513,26.098,1.039,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
2.75,1024,39.262,43.466,1.227,20251212_chain_residual_scan__seg1__no_zero_sum__ns400__seed1234,1234,"[16, 32, 64, 128, 256, 512, 1024]",3,0.0,400,False
